"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ESP","Spain","2020","2020",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ESP","Spain","2021","2021",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ESP","Spain","2022","2022",-5.5,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2010","2010",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2011","2011",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2012","2012",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2013","2013",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2014","2014",-3.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2015","2015",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2016","2016",-3.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2017","2017",-3.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2018","2018",-3.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2019","2019",-3.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2020","2020",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2021","2021",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SWE","Sweden","2022","2022",-3.3,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2010","2010",-4.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2011","2011",-4.5,"B","Break"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2012","2012",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2013","2013",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2014","2014",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2015","2015",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2016","2016",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2017","2017",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2018","2018",-3.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2019","2019",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2020","2020",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2021","2021",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHE","Switzerland","2022","2022",-3.8,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2010","2010",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2011","2011",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2012","2012",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2013","2013",-5.4,"B","Break"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2014","2014",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2015","2015",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2016","2016",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2017","2017",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2018","2018",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","TUR","Türkiye","2019","2019",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2010","2010",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2011","2011",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2012","2012",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2013","2013",-3.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2014","2014",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2015","2015",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2016","2016",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2017","2017",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2018","2018",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2019","2019",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","GBR","United Kingdom","2020","2020",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2010","2010",-4.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2011","2011",-4.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2012","2012",-4.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2013","2013",-4.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2014","2014",-4.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2015","2015",-4.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2016","2016",-4.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2017","2017",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2018","2018",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2019","2019",-5.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2020","2020",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","USA","United States","2021","2021",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2010","2010",-6.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2011","2011",-6.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2012","2012",-6.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2013","2013",-6.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2014","2014",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2015","2015",-6.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2016","2016",-6.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2017","2017",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2018","2018",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2019","2019",-6.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2020","2020",-6.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2021","2021",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","BRA","Brazil","2022","2022",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2010","2010",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2011","2011",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2012","2012",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2013","2013",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2014","2014",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2015","2015",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2016","2016",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2017","2017",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2018","2018",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2019","2019",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2020","2020",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2021","2021",-5.5,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHL","Chile","2022","2022",-5.5,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2010","2010",-5.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2011","2011",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2012","2012",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2013","2013",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2014","2014",-5.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2015","2015",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2016","2016",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2017","2017",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2018","2018",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2019","2019",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2020","2020",-5.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2021","2021",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","CHN","China (People's Republic of)","2022","2022",-5.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2010","2010",-9.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2011","2011",-9.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2012","2012",-10.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2013","2013",-8.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2014","2014",-9.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2015","2015",-9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2016","2016",-8.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2017","2017",-8.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2018","2018",-8.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2019","2019",-8.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2020","2020",-8.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2021","2021",-8.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","EST","Estonia","2022","2022",-8.7,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2010","2010",-3.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2011","2011",-3.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2012","2012",-3.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2013","2013",-3.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2014","2014",-3.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2015","2015",-2.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2016","2016",-2.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2017","2017",-2.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2018","2018",-2.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2019","2019",-2.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2020","2020",-2.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2021","2021",-3.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IND","India","2022","2022",-3.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2010","2010",-3.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2011","2011",-3.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2012","2012",-3.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2013","2013",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2014","2014",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2015","2015",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2016","2016",-3.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2017","2017",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2018","2018",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2019","2019",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2020","2020",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2021","2021",-4.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","IDN","Indonesia","2022","2022",-4.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2010","2010",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2011","2011",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2012","2012",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2013","2013",-3.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2014","2014",-3.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2015","2015",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2016","2016",-3.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2017","2017",-4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2018","2018",-3.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2019","2019",-3.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2020","2020",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2021","2021",-4.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ISR","Israel","2022","2022",-4,"E","Estimated value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2010","2010",-11.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2011","2011",-11.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2012","2012",-11.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2013","2013",-11.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2014","2014",-11.2,"B","Break"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2015","2015",-10.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2016","2016",-10.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2017","2017",-10.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2018","2018",-10.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","RUS","Russia","2019","2019",-9.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2010","2010",-6.7,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2011","2011",-6.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2012","2012",-6.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2013","2013",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2014","2014",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2015","2015",-6.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2016","2016",-6.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2017","2017",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2018","2018",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2019","2019",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2020","2020",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2021","2021",-6.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","SVN","Slovenia","2022","2022",-5.5,"P","Provisional value"
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2010","2010",-5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2011","2011",-5.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2012","2012",-5.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2013","2013",-5.6,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2014","2014",-5.9,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2015","2015",-6.2,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2016","2016",-6.1,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2017","2017",-6.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2018","2018",-6.4,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2019","2019",-6.5,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2020","2020",-6.3,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2021","2021",-5.8,,
"EVIEHO00","Males at birth","EVIHFEEV","Difference male-female (years)","ZAF","South Africa","2022","2022",-5.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2010","2010",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2011","2011",73.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2012","2012",74.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2013","2013",74.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2014","2014",74.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2015","2015",74.8,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2016","2016",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2017","2017",74.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2018","2018",75.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2019","2019",75.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2020","2020",75.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2021","2021",73.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","LVA","Latvia","2022","2022",74.8,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2010","2010",11.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2011","2011",11.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2012","2012",11.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2013","2013",11.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2014","2014",10.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2015","2015",10.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2016","2016",10.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2017","2017",9.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2018","2018",9.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2019","2019",9.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2020","2020",10,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2021","2021",9.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LTU","Lithuania","2022","2022",8.8,"P","Provisional value"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2010","2010",10.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2011","2011",10.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2012","2012",10,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2013","2013",9.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2014","2014",10.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2015","2015",9.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2016","2016",9.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2017","2017",9.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2018","2018",9.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2019","2019",9.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2020","2020",9.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2021","2021",9.8,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","LVA","Latvia","2022","2022",9.8,"P","Provisional value"
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2010","2010",67.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2011","2011",68.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2012","2012",68.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2013","2013",68.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2014","2014",69.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2015","2015",69.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2016","2016",69.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2017","2017",70.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2018","2018",70.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2019","2019",71.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2020","2020",70.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2021","2021",69.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","LTU","Lithuania","2022","2022",71.5,"P","Provisional value"
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2010","2010",81.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2011","2011",81.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2012","2012",81.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2013","2013",82.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2014","2014",82.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2015","2015",82.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2016","2016",82.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2017","2017",82.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2018","2018",82.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2019","2019",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2020","2020",83.2,,
"EVIEFE00","Females at birth","EVIDUREV","Years","CRI","Costa Rica","2021","2021",83.3,,
